run_id,environment,seed,num_agents,algorithm,steps,batch_size,buffer_size,learning_rate,epochs,total_time,average_cpu,average_ram,reward_mean,reward_mean_step,early_reward_mean,early_reward_mean_step,final_reward_mean,final_reward_mean_step,best_reward,best_reward_step,step_interval,p_loss_mean,p_loss_mean_step,v_loss_mean,v_loss_mean_step,entropy_mean,entropy_mean_step,threshold_value,steps_to_threshold,time_to_threshold,threshold_version,run_reached_threshold,notes
R_LN_3DBall_4224,3DBall,4224,12.0,ppo,200000,156,29354,0.0007475612729292,3.0,174,44.1,62.1,-0.37695864156439124,12000,-0.789032791964284,12000,-1.6241431287405388,142000,-1.72762680503243,192000,180000,-0.07987533273477256,36000,-0.8491947866223292,36000,0.7094629080110865,12000,2.5657600000000005,108000,93.0,2025-11-21_09-33,,
R_LN_3DBall_4225,3DBall,4225,12.0,ppo,200000,156,29366,0.000272159024491,3.0,174,44.5,61.7,-0.38684949170576444,12000,-0.8574322560830389,12000,-1.6201919828130324,142000,-1.7110947388648394,192000,180000,-0.07844926282880965,36000,-0.7454474662163041,36000,0.5765858204241162,12000,2.5657600000000005,108000,93.0,2025-11-21_09-33,,
R_LN_3DBall_4226,3DBall,4226,12.0,ppo,200000,53,9974,0.0003898318384548,3.0,190,44.0,61.3,0.07126517568138065,12000,0.6804028866319047,12000,0.6966804691588283,142000,0.625880302387165,156000,180000,0.24526860582476137,12000,0.8556628195252034,12000,-0.9382129780673746,12000,2.5657600000000005,48000,37.9,2025-11-21_09-33,,
R_LN_3DBall_4227,3DBall,4227,12.0,ppo,200000,32,6131,0.0003358408438226,3.0,216,44.0,61.2,3.4889112612442115,12000,2.6301718806687933,12000,0.7159963542497145,142000,0.625880302387165,108000,180000,0.4884135247914304,12000,2.692160468286283,12000,-1.7035850025683374,12000,2.5657600000000005,36000,28.8,2025-11-21_09-33,,
R_LN_3DBall_4228,3DBall,4228,12.0,ppo,200000,63,11957,0.0001183804294476,3.0,188,44.2,61.0,-0.29614878201774086,12000,-0.63686319763267,12000,0.4866832756054465,142000,0.625880302387165,168000,180000,0.17610421538556226,12000,-0.16344200649594737,12000,0.3161467287536542,12000,2.5657600000000005,72000,62.5,2025-11-21_09-33,,
R_LN_3DBall_4229,3DBall,4229,12.0,ppo,200000,88,16533,0.0003781065314291,3.0,184,44.3,61.2,-0.21819781621824724,12000,-0.11118641721436814,12000,0.5967935121135094,142000,0.625880302387165,180000,180000,0.07841842682710579,24000,0.17841391812062704,24000,-0.2525672061185985,12000,2.5657600000000005,60000,49.1,2025-11-21_09-33,,
R_LN_3DBall_4230,3DBall,4230,12.0,ppo,200000,48,9044,0.0001015052203162,3.0,238,43.4,61.4,0.5449423695147422,12000,1.5588364539098551,12000,0.5836926056167702,142000,0.625880302387165,132000,180000,0.26879875927314867,12000,2.05845142593735,12000,0.02381713606231034,12000,2.5657600000000005,36000,31.7,2025-11-21_09-33,,
R_LN_3DBall_4231,3DBall,4231,12.0,ppo,200000,102,19278,0.0004519794362783,3.0,183,43.8,61.1,-0.30345740554877887,12000,-0.3040882766953541,12000,0.43707278673957073,142000,0.5366314038117995,168000,180000,0.021375630588591106,24000,-0.6648306959335896,24000,0.5128048183823644,12000,2.5657600000000005,72000,61.1,2025-11-21_09-33,,
R_LN_3DBall_4232,3DBall,4232,12.0,ppo,200000,122,23028,9.359309746939076e-05,3.0,181,43.5,61.1,-0.36778251485980723,12000,-0.36710800768117374,12000,-1.630459992229672,142000,-1.759612198114091,192000,180000,-0.020693431637313516,24000,-0.2726318092839277,24000,0.6563120729763031,12000,2.5657600000000005,120000,108.7,2025-11-21_09-33,,
R_LN_3DBall_4233,3DBall,4233,12.0,ppo,200000,85,15999,0.0007994581030517,3.0,179,44.0,61.2,-0.19917695056176035,12000,0.49672342680738096,12000,0.6337305140420996,142000,0.625880302387165,156000,180000,0.09267912588673448,24000,0.3257010975822954,24000,-0.8744319760256346,12000,2.5657600000000005,60000,47.9,2025-11-21_09-33,,
R_LN_3DBall_4234,3DBall,4234,12.0,ppo,200000,154,28921,0.0001572538202307,3.0,176,44.6,61.3,-0.38671115813735363,12000,-0.6906605289620292,12000,-1.670520635938688,142000,-1.8173118445978553,192000,180000,-0.0791622977817911,36000,-0.5988405970523802,36000,0.7466684925354465,12000,2.5657600000000005,132000,117.5,2025-11-21_09-33,,
R_LN_3DBall_4235,3DBall,4235,12.0,ppo,200000,101,19124,7.131157249530925e-05,3.0,206,43.4,61.2,-0.32916439367845507,12000,-0.17190054828607274,12000,-0.34538581177099575,142000,-0.028762162260704396,192000,180000,0.039201504413126975,24000,-0.6056437000298245,24000,0.6350517389623898,12000,2.5657600000000005,72000,68.8,2025-11-21_09-33,,
R_LN_3DBall_4236,3DBall,4236,12.0,ppo,200000,176,33040,0.0001327723076663,3.0,181,44.3,61.6,-0.38214615037979677,12000,-0.22031814648249504,12000,-1.7135110916279108,142000,-1.88853444248939,180000,180000,-0.10483155608912272,36000,-0.3005245314914493,36000,0.7679288265493599,12000,2.5657600000000005,180000,169.3,2025-11-21_09-33,,
R_LN_3DBall_4237,3DBall,4237,12.0,ppo,200000,157,29496,0.0003008825571832,3.0,181,43.8,61.6,-0.3767050300223047,12000,-0.7160221280172971,12000,-1.4575613254383954,142000,-1.3614954763829703,192000,180000,-0.06917980844005103,36000,-0.893755111124589,36000,0.6722573234867381,12000,2.5657600000000005,96000,84.6,2025-11-21_09-33,,
R_LN_3DBall_4238,3DBall,4238,12.0,ppo,200000,66,12494,0.0006063624299467,3.0,193,44.8,61.3,0.20863040911331868,12000,1.1615047353773096,12000,0.6238104042668755,142000,0.625880302387165,168000,180000,0.17039993576171084,24000,2.2720688594291,24000,-1.6238587500161625,12000,2.5657600000000005,48000,38.5,2025-11-21_09-33,,
R_LN_3DBall_4239,3DBall,4239,12.0,ppo,200000,111,20959,0.0002826923144155,3.0,178,43.8,61.4,-0.37029557468593705,12000,-0.6998829286184897,12000,-1.194842426225906,142000,-0.9670227255273783,192000,180000,0.0028367218110737866,24000,-0.5576818240388426,24000,0.8157645780806649,12000,2.5657600000000005,96000,82.8,2025-11-21_09-33,,
R_LN_3DBall_4240,3DBall,4240,12.0,ppo,200000,38,7308,0.0008659490778961,3.0,248,43.7,61.6,2.8751252182054303,12000,2.4126769554372443,12000,0.5340945417380879,142000,0.625880302387165,168000,180000,0.3771800721263267,12000,2.2414548960306004,12000,-1.6982699190648591,12000,2.5657600000000005,36000,33.0,2025-11-21_09-33,,
