run_id,environment,seed,algorithm,learning_rate,steps,batch_size,buffer_size,epochs,num_agents,total_time,average_cpu,average_ram,early_reward_mean,early_reward_mean_step,final_reward_mean,final_reward_mean_step,best_reward,best_reward_step,p_loss_mean,p_loss_mean_step,v_loss_mean,v_loss_mean_step,entropy_mean,entropy_mean_step,step_interval,threshold_value,steps_to_threshold,time_to_threshold,threshold_version,run_reached_threshold
R_AK_3DBall_2308,3DBall,2308,ppo,0.000765236987096,500000,143,26840,3.0,12.0,240,41.6,84.5,1.1899,12000,90.9368,442000,100.0,180000,0.0673,36000,0.417,36000,1.4033,12000,480000,2.5657600000000005,72000.0,30.0,2025-11-21_09-33,1
R_AK_3DBall_2309,3DBall,2309,ppo,0.0006085766358022,500000,166,31234,3.0,12.0,211,25.5,84.3,1.1359,12000,100.0,442000,100.0,300000,0.0604,36000,0.2326,36000,1.4208,12000,480000,2.5657600000000005,108000.0,42.1,2025-11-21_09-33,1
R_AK_3DBall_2310,3DBall,2310,ppo,0.0001247437044513,500000,104,19575,3.0,12.0,247,42.3,84.0,1.1788,12000,100.0,442000,100.0,192000,0.0768,24000,0.2583,24000,1.4156,12000,480000,2.5657600000000005,72000.0,30.9,2025-11-21_09-33,1
R_AK_3DBall_2311,3DBall,2311,ppo,0.0005720206149923,500000,98,18383,3.0,12.0,226,39.2,83.7,1.2118,12000,97.2057,442000,100.0,240000,0.0803,24000,0.2876,24000,1.4034,12000,480000,2.5657600000000005,60000.0,22.6,2025-11-21_09-33,1
R_AK_3DBall_2312,3DBall,2312,ppo,0.0006139294845435,500000,189,35538,3.0,12.0,223,39.6,83.7,1.0948,12000,98.48,442000,100.0,276000,0.0605,36000,0.1732,36000,1.415,12000,480000,2.5657600000000005,120000.0,50.1,2025-11-21_09-33,1
R_AK_3DBall_2313,3DBall,2313,ppo,0.0006561389770543,500000,161,30283,3.0,12.0,214,25.8,83.1,1.1284,12000,100.0,442000,100.0,276000,0.0648,36000,0.1989,36000,1.4145,12000,480000,2.5657600000000005,108000.0,42.7,2025-11-21_09-33,1
R_AK_3DBall_2314,3DBall,2314,ppo,0.0002646738556388,500000,130,24395,3.0,12.0,215,25.9,83.2,1.1386,12000,100.0,442000,100.0,276000,0.0688,36000,0.2534,36000,1.4183,12000,480000,2.5657600000000005,108000.0,43.0,2025-11-21_09-33,1
R_AK_3DBall_2315,3DBall,2315,ppo,0.0002680634193869,500000,112,21088,3.0,12.0,245,42.8,83.4,1.1569,12000,98.5646,442000,100.0,228000,0.0767,24000,0.2851,24000,1.4105,12000,480000,2.5657600000000005,72000.0,30.6,2025-11-21_09-33,1
R_AK_3DBall_2316,3DBall,2316,ppo,0.0008974853391121,500000,167,31326,3.0,12.0,239,41.1,83.4,1.1448,12000,98.8092,442000,100.0,276000,0.0646,36000,0.1725,36000,1.412,12000,480000,2.5657600000000005,96000.0,41.8,2025-11-21_09-33,1
R_AK_3DBall_2317,3DBall,2317,ppo,0.0003311492961843,500000,155,29074,3.0,12.0,211,29.4,83.9,1.0992,12000,99.115,442000,100.0,288000,0.0647,36000,0.2086,36000,1.4188,12000,480000,2.5657600000000005,108000.0,42.2,2025-11-21_09-33,1
R_AK_3DBall_2318,3DBall,2318,ppo,0.0001419798669469,500000,137,25689,3.0,12.0,244,44.3,83.8,1.1659,12000,98.5031,442000,100.0,264000,0.0688,36000,0.3029,36000,1.4171,12000,480000,2.5657600000000005,84000.0,36.6,2025-11-21_09-33,1
R_AK_3DBall_2319,3DBall,2319,ppo,0.0008849099328638,500000,82,15510,3.0,12.0,257,48.2,83.8,1.152,12000,99.535,442000,100.0,108000,0.0885,24000,0.5221,24000,1.387,12000,480000,2.5657600000000005,48000.0,19.3,2025-11-21_09-33,1
R_AK_3DBall_2320,3DBall,2320,ppo,0.0004894247989946,500000,48,9174,3.0,12.0,256,46.9,83.4,1.3428,12000,98.705,442000,100.0,108000,0.1152,12000,1.0383,12000,1.3694,12000,480000,2.5657600000000005,36000.0,12.8,2025-11-21_09-33,1
R_AK_3DBall_2321,3DBall,2321,ppo,0.0004905111907708,500000,158,29803,3.0,12.0,224,37.2,83.0,1.1178,12000,100.0,442000,100.0,252000,0.0635,36000,0.1892,36000,1.417,12000,480000,2.5657600000000005,96000.0,39.2,2025-11-21_09-33,1
R_AK_3DBall_2322,3DBall,2322,ppo,0.0003131458641929,500000,36,6832,3.0,12.0,262,47.1,83.4,1.6006,12000,98.4739,442000,100.0,108000,0.1355,12000,1.3135,12000,1.3817,12000,480000,2.5657600000000005,36000.0,13.1,2025-11-21_09-33,1
R_AK_3DBall_2323,3DBall,2323,ppo,0.0005031033125135,500000,187,35126,3.0,12.0,218,36.5,83.2,1.0877,12000,98.4969,442000,100.0,300000,0.0603,36000,0.1836,36000,1.4139,12000,480000,2.5657600000000005,120000.0,49.0,2025-11-21_09-33,1
R_AK_3DBall_2324,3DBall,2324,ppo,0.0006853765927953,500000,104,19606,3.0,12.0,215,28.4,83.6,1.138,12000,100.0,442000,100.0,180000,0.0793,24000,0.2295,24000,1.4043,12000,480000,2.5657600000000005,84000.0,32.2,2025-11-21_09-33,1
R_AK_3DBall_2325,3DBall,2325,ppo,0.0002742817893243,500000,78,14800,3.0,12.0,234,42.9,83.6,1.1816,12000,100.0,442000,100.0,156000,0.0904,24000,0.4369,24000,1.398,12000,480000,2.5657600000000005,60000.0,23.4,2025-11-21_09-33,1
R_AK_3DBall_2326,3DBall,2326,ppo,0.0001381644562665,500000,175,32934,3.0,12.0,221,38.0,84.7,1.1463,12000,97.0662,442000,100.0,384000,0.0599,36000,0.213,36000,1.4172,12000,480000,2.5657600000000005,108000.0,44.2,2025-11-21_09-33,1
R_AK_3DBall_2327,3DBall,2327,ppo,0.0002443476382319,500000,182,34158,3.0,12.0,224,40.2,84.6,1.1509,12000,100.0,442000,100.0,252000,0.0599,36000,0.2012,36000,1.4147,12000,480000,2.5657600000000005,108000.0,44.7,2025-11-21_09-33,1
R_AK_3DBall_2328,3DBall,2328,ppo,3.86776023213681e-05,500000,150,28294,3.0,12.0,232,44.6,84.4,1.093,12000,100.0,442000,100.0,300000,0.0672,36000,0.2209,36000,1.4183,12000,480000,2.5657600000000005,120000.0,52.1,2025-11-21_09-33,1
R_AK_3DBall_2329,3DBall,2329,ppo,0.0006969983662362,500000,162,30390,3.0,12.0,254,44.7,84.1,1.1377,12000,100.0,442000,100.0,324000,0.0643,36000,0.1694,36000,1.4116,12000,480000,2.5657600000000005,72000.0,31.7,2025-11-21_09-33,1
R_AK_3DBall_2330,3DBall,2330,ppo,0.0004997250145006,500000,188,35355,3.0,12.0,221,37.9,84.1,1.1317,12000,99.825,442000,100.0,300000,0.0585,36000,0.2037,36000,1.4105,12000,480000,2.5657600000000005,120000.0,49.7,2025-11-21_09-33,1
R_AK_3DBall_2331,3DBall,2331,ppo,0.0003287721456953,500000,131,24670,3.0,12.0,232,39.7,84.0,1.0924,12000,100.0,442000,100.0,240000,0.0707,36000,0.2527,36000,1.4137,12000,480000,2.5657600000000005,84000.0,34.8,2025-11-21_09-33,1
R_AK_3DBall_2332,3DBall,2332,ppo,0.0002072309881298,500000,78,14677,3.0,12.0,236,42.1,84.2,1.1581,12000,100.0,442000,100.0,156000,0.0914,24000,0.3726,24000,1.4053,12000,480000,2.5657600000000005,60000.0,23.6,2025-11-21_09-33,1
R_AK_3DBall_2333,3DBall,2333,ppo,0.000257278218335,500000,142,26761,3.0,12.0,214,27.1,84.2,1.1066,12000,100.0,442000,100.0,336000,0.0665,36000,0.3401,36000,1.4149,12000,480000,2.5657600000000005,144000.0,58.8,2025-11-21_09-33,1
R_AK_3DBall_2334,3DBall,2334,ppo,0.000412325613071,500000,74,14022,3.0,12.0,256,47.0,84.4,1.3295,12000,99.8483,442000,100.0,156000,0.0917,24000,1.1055,24000,1.3754,12000,480000,2.5657600000000005,48000.0,19.2,2025-11-21_09-33,1
R_AK_3DBall_2335,3DBall,2335,ppo,0.0001690890666107,500000,97,18359,3.0,12.0,236,46.1,84.4,1.1585,12000,100.0,442000,100.0,180000,0.0807,24000,0.2674,24000,1.4127,12000,480000,2.5657600000000005,72000.0,29.5,2025-11-21_09-33,1
R_AK_3DBall_2336,3DBall,2336,ppo,0.000493141491463,500000,133,24977,3.0,12.0,225,44.8,84.3,1.148,12000,97.7939,442000,100.0,204000,0.0689,36000,0.265,36000,1.4095,12000,480000,2.5657600000000005,84000.0,33.7,2025-11-21_09-33,1
R_AK_3DBall_2337,3DBall,2337,ppo,0.0006171845893206,500000,72,13541,3.0,12.0,248,43.1,83.9,1.2013,12000,100.0,442000,100.0,180000,0.0972,24000,1.0318,24000,1.3792,12000,480000,2.5657600000000005,48000.0,18.6,2025-11-21_09-33,1
R_AK_3DBall_2338,3DBall,2338,ppo,0.0007600641572179,500000,102,19235,3.0,12.0,229,40.5,84.0,1.2209,12000,96.9759,442000,100.0,180000,0.0781,24000,0.3177,24000,1.393,12000,480000,2.5657600000000005,72000.0,28.6,2025-11-21_09-33,1
R_AK_3DBall_2339,3DBall,2339,ppo,0.000542304506617,500000,78,14733,3.0,12.0,231,41.1,83.8,1.2546,12000,97.9877,442000,100.0,132000,0.0895,24000,0.3922,24000,1.3996,12000,480000,2.5657600000000005,60000.0,23.1,2025-11-21_09-33,1
R_AK_3DBall_2340,3DBall,2340,ppo,0.0006567247370088,500000,80,15099,3.0,12.0,216,27.3,83.2,1.3051,12000,100.0,442000,100.0,180000,0.0898,24000,0.4387,24000,1.4065,12000,480000,2.5657600000000005,60000.0,21.6,2025-11-21_09-33,1
R_AK_3DBall_2341,3DBall,2341,ppo,8.438999123902009e-05,500000,83,15707,3.0,12.0,229,40.4,82.9,1.1271,12000,100.0,442000,100.0,156000,0.0885,24000,0.3295,24000,1.4178,12000,480000,2.5657600000000005,72000.0,28.6,2025-11-21_09-33,1
R_AK_3DBall_2342,3DBall,2342,ppo,0.0001329789486236,500000,86,16164,3.0,12.0,250,44.1,83.5,1.2042,12000,98.4939,442000,100.0,168000,0.0884,24000,0.4228,24000,1.4106,12000,480000,2.5657600000000005,60000.0,25.0,2025-11-21_09-33,1
R_AK_3DBall_2343,3DBall,2343,ppo,0.0003986687269981,500000,168,31516,3.0,12.0,221,39.0,83.0,1.0718,12000,100.0,442000,100.0,276000,0.0628,36000,0.1708,36000,1.4167,12000,480000,2.5657600000000005,108000.0,44.2,2025-11-21_09-33,1
R_AK_3DBall_2344,3DBall,2344,ppo,0.0004372291879993,500000,158,29681,3.0,12.0,242,43.6,83.1,1.1883,12000,96.7708,442000,100.0,324000,0.0651,36000,0.1827,36000,1.4181,12000,480000,2.5657600000000005,96000.0,42.3,2025-11-21_09-33,1
R_AK_3DBall_2345,3DBall,2345,ppo,7.402737415364043e-05,500000,184,34636,3.0,12.0,223,37.0,82.6,1.1259,12000,99.0569,442000,100.0,372000,0.0593,36000,0.2291,36000,1.4177,12000,480000,2.5657600000000005,144000.0,61.3,2025-11-21_09-33,1
R_AK_3DBall_2346,3DBall,2346,ppo,0.0006334399628706,500000,120,22584,3.0,12.0,248,42.7,82.4,1.0625,12000,95.4825,442000,100.0,192000,0.0754,24000,0.2658,24000,1.4034,12000,480000,2.5657600000000005,84000.0,37.2,2025-11-21_09-33,1
R_AK_3DBall_2347,3DBall,2347,ppo,0.0002296054607617,500000,151,28436,3.0,12.0,213,26.7,82.4,1.0781,12000,100.0,442000,100.0,372000,0.0651,36000,0.3937,36000,1.4176,12000,480000,2.5657600000000005,156000.0,63.8,2025-11-21_09-33,1
R_AK_3DBall_2348,3DBall,2348,ppo,0.0008132221915936,500000,54,10184,3.0,12.0,240,43.9,82.9,1.3279,12000,95.7554,442000,100.0,168000,0.1087,12000,0.9365,12000,1.3567,12000,480000,2.5657600000000005,36000.0,12.0,2025-11-21_09-33,1
R_AK_3DBall_2349,3DBall,2349,ppo,0.0005327244580999,500000,145,27369,3.0,12.0,216,38.2,83.0,1.0894,12000,100.0,442000,100.0,240000,0.0672,36000,0.2726,36000,1.4107,12000,480000,2.5657600000000005,96000.0,37.8,2025-11-21_09-33,1
R_AK_3DBall_2350,3DBall,2350,ppo,0.0007468464308279,500000,32,6126,3.0,12.0,302,50.5,83.0,1.9301,12000,98.1585,442000,100.0,300000,0.1398,12000,1.1118,12000,1.3351,12000,480000,2.5657600000000005,24000.0,7.6,2025-11-21_09-33,1
R_AK_3DBall_2351,3DBall,2351,ppo,6.220353589468255e-05,500000,150,28302,3.0,12.0,222,37.2,82.6,1.1378,12000,98.0587,442000,100.0,384000,0.0661,36000,0.3268,36000,1.4169,12000,480000,2.5657600000000005,156000.0,66.5,2025-11-21_09-33,1
R_AK_3DBall_2352,3DBall,2352,ppo,0.0006922327107721,500000,190,35646,3.0,12.0,229,40.0,82.8,1.1412,12000,96.9457,442000,100.0,288000,0.0573,36000,0.1918,36000,1.4105,12000,480000,2.5657600000000005,84000.0,34.3,2025-11-21_09-33,1
R_AK_3DBall_2353,3DBall,2353,ppo,0.0008386040593472,500000,177,33192,3.0,12.0,246,43.2,82.9,1.1533,12000,98.3681,442000,100.0,336000,0.0619,36000,0.1775,36000,1.41,12000,480000,2.5657600000000005,84000.0,36.9,2025-11-21_09-33,1
R_AK_3DBall_2354,3DBall,2354,ppo,0.0006066104940717,500000,138,25907,3.0,12.0,221,38.0,82.9,1.1338,12000,100.0,442000,100.0,216000,0.0697,36000,0.233,36000,1.413,12000,480000,2.5657600000000005,96000.0,38.6,2025-11-21_09-33,1
R_AK_3DBall_2355,3DBall,2355,ppo,0.0002525795350055,500000,46,8688,3.0,12.0,257,44.8,82.8,1.4276,12000,100.0,442000,100.0,144000,0.1153,12000,1.2505,12000,1.3872,12000,480000,2.5657600000000005,36000.0,12.9,2025-11-21_09-33,1
R_AK_3DBall_2356,3DBall,2356,ppo,0.0004735912370491,500000,171,32078,3.0,12.0,221,37.4,82.8,1.112,12000,98.9433,442000,100.0,276000,0.0599,36000,0.1664,36000,1.4163,12000,480000,2.5657600000000005,108000.0,44.1,2025-11-21_09-33,1
R_AK_3DBall_2357,3DBall,2357,ppo,0.0005345273953166,500000,42,7973,3.0,12.0,256,45.1,83.2,1.4335,12000,100.0,442000,100.0,84000,0.1238,12000,1.1668,12000,1.3876,12000,480000,2.5657600000000005,36000.0,12.8,2025-11-21_09-33,1
R_AK_3DBall_2358,3DBall,2358,ppo,0.0003381969177261,500000,97,18289,3.0,12.0,241,44.1,83.4,1.1387,12000,97.9159,442000,100.0,192000,0.0796,24000,0.2297,24000,1.4037,12000,480000,2.5657600000000005,60000.0,24.1,2025-11-21_09-33,1
R_AK_3DBall_2359,3DBall,2359,ppo,0.0007202786975017,500000,172,32433,3.0,12.0,225,40.8,83.6,1.1455,12000,97.2872,442000,100.0,288000,0.0615,36000,0.1742,36000,1.4115,12000,480000,2.5657600000000005,108000.0,45.0,2025-11-21_09-33,1
R_AK_3DBall_2360,3DBall,2360,ppo,0.0006961827470658,500000,99,18735,3.0,12.0,227,40.0,83.0,1.2959,12000,100.0,442000,100.0,168000,0.082,24000,0.354,24000,1.3953,12000,480000,2.5657600000000005,60000.0,22.7,2025-11-21_09-33,1
R_AK_3DBall_2361,3DBall,2361,ppo,0.0008094188901991,500000,178,33499,3.0,12.0,245,43.2,83.5,1.118,12000,98.4846,442000,100.0,252000,0.0599,36000,0.1896,36000,1.4118,12000,480000,2.5657600000000005,84000.0,36.7,2025-11-21_09-33,1
R_AK_3DBall_2362,3DBall,2362,ppo,0.0007505890405792,500000,146,27416,3.0,12.0,211,27.4,83.5,1.1489,12000,100.0,442000,100.0,240000,0.0663,36000,0.2721,36000,1.4179,12000,480000,2.5657600000000005,96000.0,36.9,2025-11-21_09-33,1
R_AK_3DBall_2363,3DBall,2363,ppo,0.0005979984701977,500000,115,21671,3.0,12.0,221,38.9,83.6,1.1009,12000,98.4754,442000,100.0,192000,0.0764,24000,0.2195,24000,1.4077,12000,480000,2.5657600000000005,84000.0,33.1,2025-11-21_09-33,1
R_AK_3DBall_2364,3DBall,2364,ppo,0.0006354365098826,500000,179,33737,3.0,12.0,224,39.9,83.3,1.1772,12000,98.2509,442000,100.0,276000,0.0601,36000,0.1894,36000,1.4132,12000,480000,2.5657600000000005,84000.0,33.6,2025-11-21_09-33,1
R_AK_3DBall_2365,3DBall,2365,ppo,0.000462513252879,500000,141,26439,3.0,12.0,224,43.0,83.7,1.0849,12000,100.0,442000,100.0,228000,0.0671,36000,0.2511,36000,1.4129,12000,480000,2.5657600000000005,84000.0,33.6,2025-11-21_09-33,1
R_AK_3DBall_2366,3DBall,2366,ppo,0.0002647593118685,500000,139,26074,3.0,12.0,244,45.3,83.7,1.1754,12000,98.5046,442000,100.0,300000,0.0705,36000,0.3027,36000,1.4107,12000,480000,2.5657600000000005,84000.0,36.6,2025-11-21_09-33,1
R_AK_3DBall_2367,3DBall,2367,ppo,0.0005661897399102,500000,54,10151,3.0,12.0,221,29.4,83.1,1.1916,12000,98.4222,442000,100.0,108000,0.1089,12000,0.402,12000,1.4122,12000,480000,2.5657600000000005,60000.0,22.1,2025-11-21_09-33,1
R_AK_3DBall_2368,3DBall,2368,ppo,0.0003329550991985,500000,37,7115,3.0,12.0,251,44.0,83.0,1.4563,12000,100.0,442000,100.0,96000,0.1317,12000,1.2157,12000,1.3818,12000,480000,2.5657600000000005,36000.0,12.6,2025-11-21_09-33,1
R_AK_3DBall_2369,3DBall,2369,ppo,0.0004055016928323,500000,151,28404,3.0,12.0,220,37.6,82.8,1.0956,12000,100.0,442000,100.0,300000,0.0655,36000,0.1621,36000,1.4127,12000,480000,2.5657600000000005,96000.0,38.5,2025-11-21_09-33,1
R_AK_3DBall_2370,3DBall,2370,ppo,0.0004453773772851,500000,51,9655,3.0,12.0,242,44.2,83.1,1.3049,12000,98.5077,442000,100.0,192000,0.1138,12000,0.7799,12000,1.3725,12000,480000,2.5657600000000005,36000.0,12.1,2025-11-21_09-33,1
R_AK_3DBall_2371,3DBall,2371,ppo,0.0006004054419071,500000,65,12304,3.0,12.0,220,27.1,82.7,1.1326,12000,100.0,442000,100.0,120000,0.0971,24000,0.4895,24000,1.3881,12000,480000,2.5657600000000005,60000.0,22.0,2025-11-21_09-33,1
R_AK_3DBall_2372,3DBall,2372,ppo,0.0008792691099341,500000,103,19373,3.0,12.0,213,26.9,82.3,1.2271,12000,99.0217,442000,100.0,192000,0.0759,24000,0.307,24000,1.408,12000,480000,2.5657600000000005,72000.0,26.6,2025-11-21_09-33,1
R_AK_3DBall_2373,3DBall,2373,ppo,0.0001520016136862,500000,169,31813,3.0,12.0,212,27.6,82.8,1.1731,12000,100.0,442000,100.0,372000,0.0594,36000,0.3378,36000,1.4161,12000,480000,2.5657600000000005,144000.0,58.2,2025-11-21_09-33,1
R_AK_3DBall_2374,3DBall,2374,ppo,0.0005806349110064,500000,41,7770,3.0,12.0,246,47.6,83.1,1.5099,12000,95.4696,442000,100.0,84000,0.126,12000,1.0849,12000,1.3596,12000,480000,2.5657600000000005,36000.0,12.3,2025-11-21_09-33,1
R_AK_3DBall_2375,3DBall,2375,ppo,0.0007402177791973,500000,177,33285,3.0,12.0,218,37.6,83.4,1.1423,12000,100.0,442000,100.0,288000,0.062,36000,0.1495,36000,1.4112,12000,480000,2.5657600000000005,108000.0,43.5,2025-11-21_09-33,1
R_AK_3DBall_2376,3DBall,2376,ppo,0.0003350672475272,500000,144,27137,3.0,12.0,214,26.7,82.8,1.185,12000,99.9517,442000,100.0,276000,0.0654,36000,0.2943,36000,1.4159,12000,480000,2.5657600000000005,120000.0,48.1,2025-11-21_09-33,1
R_AK_3DBall_2377,3DBall,2377,ppo,5.199682896443426e-05,500000,46,8763,3.0,12.0,245,45.5,83.4,1.2478,12000,100.0,442000,100.0,108000,0.1164,12000,0.8109,12000,1.4149,12000,480000,2.5657600000000005,48000.0,18.4,2025-11-21_09-33,1
R_AK_3DBall_2378,3DBall,2378,ppo,0.0007368816339409,500000,76,14390,3.0,12.0,216,26.4,83.0,1.181,12000,100.0,442000,100.0,168000,0.0915,24000,0.3318,24000,1.4117,12000,480000,2.5657600000000005,72000.0,27.0,2025-11-21_09-33,1
R_AK_3DBall_2379,3DBall,2379,ppo,0.0008374651924554,500000,38,7247,3.0,12.0,230,26.0,83.4,1.3702,12000,100.0,442000,100.0,120000,0.1285,12000,1.0701,12000,1.3707,12000,480000,2.5657600000000005,36000.0,11.5,2025-11-21_09-33,1
R_AK_3DBall_2380,3DBall,2380,ppo,0.0007774313096043,500000,47,8931,3.0,12.0,274,46.7,83.7,1.6978,12000,96.6296,442000,100.0,168000,0.1168,12000,0.8435,12000,1.3575,12000,480000,2.5657600000000005,36000.0,13.7,2025-11-21_09-33,1
R_AK_3DBall_2381,3DBall,2381,ppo,0.0004052329558535,500000,102,19302,3.0,12.0,234,45.1,83.8,1.2088,12000,98.4486,442000,100.0,180000,0.0798,24000,0.2984,24000,1.4024,12000,480000,2.5657600000000005,72000.0,29.2,2025-11-21_09-33,1
R_AK_3DBall_2382,3DBall,2382,ppo,0.000128381679988,500000,166,31142,3.0,12.0,218,28.0,83.3,1.1622,12000,34.1953,442000,41.9857,492000,0.0633,36000,0.4433,36000,1.4171,12000,480000,2.5657600000000005,252000.0,108.9,2025-11-21_09-33,1
R_AK_3DBall_2383,3DBall,2383,ppo,0.0004971695080559,500000,151,28404,3.0,12.0,211,27.1,83.0,1.1461,12000,100.0,442000,100.0,252000,0.0654,36000,0.2124,36000,1.4139,12000,480000,2.5657600000000005,96000.0,36.9,2025-11-21_09-33,1
R_AK_3DBall_2384,3DBall,2384,ppo,0.0003057019228814,500000,147,27723,3.0,12.0,223,40.6,83.2,1.2475,12000,96.46,442000,100.0,240000,0.0659,36000,0.3543,36000,1.4105,12000,480000,2.5657600000000005,72000.0,27.8,2025-11-21_09-33,1
R_AK_3DBall_2385,3DBall,2385,ppo,0.0002587595368308,500000,139,26240,3.0,12.0,213,27.4,83.1,1.1559,12000,100.0,442000,100.0,240000,0.0693,36000,0.2724,36000,1.4158,12000,480000,2.5657600000000005,108000.0,42.5,2025-11-21_09-33,1
R_AK_3DBall_2386,3DBall,2386,ppo,0.0008376420696857,500000,65,12201,3.0,12.0,218,26.4,82.9,1.1574,12000,100.0,442000,100.0,144000,0.0989,24000,0.503,24000,1.403,12000,480000,2.5657600000000005,60000.0,21.8,2025-11-21_09-33,1
R_AK_3DBall_2387,3DBall,2387,ppo,0.0005796106323489,500000,83,15562,3.0,12.0,216,26.6,83.2,1.1923,12000,100.0,442000,100.0,168000,0.0893,24000,0.4278,24000,1.4125,12000,480000,2.5657600000000005,60000.0,21.6,2025-11-21_09-33,1
R_AK_3DBall_2388,3DBall,2388,ppo,0.0008855840941596,500000,186,34906,3.0,12.0,212,27.6,82.9,1.1248,12000,100.0,442000,100.0,300000,0.0579,36000,0.2081,36000,1.416,12000,480000,2.5657600000000005,120000.0,47.6,2025-11-21_09-33,1
R_AK_3DBall_2389,3DBall,2389,ppo,8.284541777983729e-05,500000,170,32048,3.0,12.0,220,37.4,83.5,1.0716,12000,100.0,442000,100.0,348000,0.0623,36000,0.2195,36000,1.4184,12000,480000,2.5657600000000005,132000.0,55.0,2025-11-21_09-33,1
R_AK_3DBall_2390,3DBall,2390,ppo,0.0002859415768086,500000,71,13420,3.0,12.0,231,44.3,83.3,1.2017,12000,98.9723,442000,100.0,180000,0.0967,24000,0.64,24000,1.4096,12000,480000,2.5657600000000005,60000.0,23.1,2025-11-21_09-33,1
R_AK_3DBall_2391,3DBall,2391,ppo,0.0002983759858916,500000,96,18140,3.0,12.0,214,28.1,83.5,1.1335,12000,100.0,442000,100.0,180000,0.0813,24000,0.2297,24000,1.4133,12000,480000,2.5657600000000005,84000.0,32.1,2025-11-21_09-33,1
R_AK_3DBall_2392,3DBall,2392,ppo,0.0002004329840699,500000,184,34602,3.0,12.0,239,42.3,83.1,1.1107,12000,97.6331,442000,100.0,300000,0.0613,36000,0.1766,36000,1.4161,12000,480000,2.5657600000000005,108000.0,47.8,2025-11-21_09-33,1
R_AK_3DBall_2393,3DBall,2393,ppo,0.0004743213421397,500000,55,10457,3.0,12.0,221,26.7,83.0,1.24,12000,100.0,442000,100.0,108000,0.1064,12000,0.4766,12000,1.4038,12000,480000,2.5657600000000005,48000.0,16.6,2025-11-21_09-33,1
R_AK_3DBall_2394,3DBall,2394,ppo,0.0007094241843102,500000,190,35801,3.0,12.0,215,36.3,83.3,1.0835,12000,100.0,442000,100.0,300000,0.0565,36000,0.1593,36000,1.4202,12000,480000,2.5657600000000005,120000.0,48.3,2025-11-21_09-33,1
R_AK_3DBall_2395,3DBall,2395,ppo,6.598352626777892e-05,500000,147,27689,3.0,12.0,225,40.0,83.6,1.1388,12000,100.0,442000,100.0,300000,0.0673,36000,0.2639,36000,1.4176,12000,480000,2.5657600000000005,96000.0,39.3,2025-11-21_09-33,1
R_AK_3DBall_2396,3DBall,2396,ppo,0.0005083232804162,500000,43,8094,3.0,12.0,228,27.0,83.2,1.2414,12000,100.0,442000,100.0,108000,0.122,12000,0.7957,12000,1.3884,12000,480000,2.5657600000000005,48000.0,17.1,2025-11-21_09-33,1
R_AK_3DBall_2397,3DBall,2397,ppo,0.0007277464532201,500000,38,7152,3.0,12.0,255,54.4,84.4,1.5131,12000,98.4954,442000,100.0,84000,0.13,12000,1.1295,12000,1.342,12000,480000,2.5657600000000005,36000.0,12.8,2025-11-21_09-33,1
R_AK_3DBall_2398,3DBall,2398,ppo,5.3497092702818606e-05,500000,133,24956,3.0,12.0,222,38.8,83.9,1.1254,12000,98.9262,442000,100.0,360000,0.0675,36000,0.2882,36000,1.4181,12000,480000,2.5657600000000005,132000.0,55.4,2025-11-21_09-33,1
R_AK_3DBall_2399,3DBall,2399,ppo,0.0001479694978062,500000,137,25696,3.0,12.0,253,45.8,83.5,1.0674,12000,98.5754,442000,100.0,228000,0.0677,36000,0.2447,36000,1.4167,12000,480000,2.5657600000000005,84000.0,37.9,2025-11-21_09-33,1
R_AK_3DBall_2400,3DBall,2400,ppo,0.0007614536596917,500000,58,11026,3.0,12.0,221,26.3,83.0,1.281,12000,100.0,442000,100.0,144000,0.1059,12000,0.6788,12000,1.3758,12000,480000,2.5657600000000005,48000.0,16.6,2025-11-21_09-33,1
R_AK_3DBall_2401,3DBall,2401,ppo,0.0003574065429829,500000,143,26976,3.0,12.0,219,38.1,83.4,1.0893,12000,100.0,442000,100.0,288000,0.0676,36000,0.2868,36000,1.413,12000,480000,2.5657600000000005,96000.0,38.3,2025-11-21_09-33,1
R_AK_3DBall_2402,3DBall,2402,ppo,0.0001873748464858,500000,49,9195,3.0,12.0,240,43.3,83.2,1.2266,12000,100.0,442000,100.0,132000,0.1137,12000,0.6805,12000,1.4024,12000,480000,2.5657600000000005,48000.0,18.0,2025-11-21_09-33,1
R_AK_3DBall_2403,3DBall,2403,ppo,0.0008081312738097,500000,149,27986,3.0,12.0,229,40.3,83.5,1.1346,12000,96.9877,442000,100.0,216000,0.0654,36000,0.171,36000,1.4098,12000,480000,2.5657600000000005,96000.0,40.0,2025-11-21_09-33,1
R_AK_3DBall_2404,3DBall,2404,ppo,0.0001736772544659,500000,119,22399,3.0,12.0,247,42.7,83.6,1.1726,12000,100.0,442000,100.0,204000,0.0746,24000,0.2467,24000,1.4162,12000,480000,2.5657600000000005,84000.0,37.0,2025-11-21_09-33,1
R_AK_3DBall_2405,3DBall,2405,ppo,0.0004657212022226,500000,60,11259,3.0,12.0,221,27.0,83.6,1.1761,12000,96.94,442000,100.0,108000,0.1012,12000,0.4222,12000,1.4026,12000,480000,2.5657600000000005,60000.0,22.1,2025-11-21_09-33,1
