run_id,environment,seed,num_agents,algorithm,steps,batch_size,buffer_size,learning_rate,epochs,total_time,average_cpu,average_ram,reward_mean,reward_mean_step,early_reward_mean,early_reward_mean_step,final_reward_mean,final_reward_mean_step,best_reward,best_reward_step,step_interval,p_loss_mean,p_loss_mean_step,v_loss_mean,v_loss_mean_step,entropy_mean,entropy_mean_step,threshold_value,steps_to_threshold,time_to_threshold,threshold_version,run_reached_threshold,notes
R_AK_3DBall_2627,3DBall,2627,12.0,ppo,500000,111,20860,0.0004708376653287,3.0,232,45.0,83.8,-0.34386905117085553,12000,-0.34714598762029353,12000,0.7136769230943408,442000,0.6270461975427244,180000,480000,0.015408191557940038,24000,-0.6986691361321019,24000,0.30932425338080566,12000,2.5657600000000005,72000,29.0,2025-11-21_09-33,,
R_AK_3DBall_2628,3DBall,2628,12.0,ppo,500000,93,17488,0.0003566763195076,3.0,216,32.9,84.0,-0.34043833108182475,12000,0.21626493822296888,12000,0.7173596335131767,442000,0.6270461975427244,216000,480000,0.058847028022533145,24000,-0.26586317836452966,24000,0.1553315735651044,12000,2.5657600000000005,96000,37.8,2025-11-21_09-33,,
R_AK_3DBall_2629,3DBall,2629,12.0,ppo,500000,185,34816,0.000344191258659,3.0,226,44.7,84.8,-0.3749297317084556,12000,-0.5052694899686744,12000,0.7173596335131767,442000,0.6270461975427244,300000,480000,-0.10849930917712898,36000,-0.8116342131594871,36000,0.7022710915311909,12000,2.5657600000000005,120000,50.8,2025-11-21_09-33,,
R_AK_3DBall_2630,3DBall,2630,12.0,ppo,500000,190,35681,0.0006771268783424,3.0,242,49.0,84.8,-0.35726958198841163,12000,-0.11072832391494555,12000,0.7173596335131767,442000,0.6270461975427244,336000,480000,-0.11490831783583942,36000,-0.7813514063660013,36000,0.43676647115930933,12000,2.5657600000000005,84000,36.3,2025-11-21_09-33,,
R_AK_3DBall_2631,3DBall,2631,12.0,ppo,500000,167,31405,0.0002315362796995,3.0,215,33.1,84.8,-0.395905476682328,12000,-0.5467193400988315,12000,0.6803388331598378,442000,0.6270461975427244,420000,480000,-0.09283284356694783,36000,-0.04299533061471848,36000,0.47393711801136945,12000,2.5657600000000005,168000,69.8,2025-11-21_09-33,,
R_AK_3DBall_2632,3DBall,2632,12.0,ppo,500000,93,17489,0.0001661146616451,3.0,240,47.7,84.5,-0.23344130924473955,12000,0.26078514762202787,12000,0.6822882112304957,442000,0.6270461975427244,168000,480000,0.058847028022533145,24000,0.21968249909956275,24000,0.23498295967667363,12000,2.5657600000000005,60000,24.0,2025-11-21_09-33,,
R_AK_3DBall_2633,3DBall,2633,12.0,ppo,500000,72,13587,0.0008793573071949,3.0,261,49.5,84.6,-0.04394583050163401,12000,0.11264031289757287,12000,0.7173596335131767,442000,0.6270461975427244,180000,480000,0.1549821579031901,24000,1.594998286282367,24000,-1.0394392181083867,12000,2.5657600000000005,48000,19.6,2025-11-21_09-33,,
R_AK_3DBall_2634,3DBall,2634,12.0,ppo,500000,74,14020,0.0001904202232774,3.0,222,32.7,84.0,-0.35160544009645495,12000,0.07272564240186596,12000,0.7173596335131767,442000,0.6270461975427244,192000,480000,0.12080077839006763,24000,-0.14915528251997207,24000,0.22967286726923647,12000,2.5657600000000005,96000,38.8,2025-11-21_09-33,,
R_AK_3DBall_2635,3DBall,2635,12.0,ppo,500000,113,21312,0.0004169140654692,3.0,238,47.7,83.9,-0.32818904861629233,12000,-0.4653548194729658,12000,0.6925690076795716,442000,0.6270461975427244,228000,480000,0.024665648509410675,24000,-0.6510332602771804,24000,0.16064166597254156,12000,2.5657600000000005,72000,29.7,2025-11-21_09-33,,
R_AK_3DBall_2636,3DBall,2636,12.0,ppo,500000,87,16328,0.0005044904302607,3.0,243,45.1,84.1,-0.22883631583664463,12000,-0.057764626526410796,12000,0.6803388331598378,442000,0.6270461975427244,144000,480000,0.06881659704719385,24000,0.18803866728165072,24000,0.27215360652873377,12000,2.5657600000000005,60000,24.3,2025-11-21_09-33,,
R_AK_3DBall_2637,3DBall,2637,12.0,ppo,500000,187,35125,0.0002154351427139,3.0,239,45.0,84.2,-0.3582136056370711,12000,-0.1452698656900787,12000,0.6709222196006839,442000,0.6270461975427244,288000,480000,-0.12060521442135985,36000,-0.7364375805599326,36000,0.5111077648634296,12000,2.5657600000000005,108000,47.8,2025-11-21_09-33,,
R_AK_3DBall_2638,3DBall,2638,12.0,ppo,500000,171,32227,4.3715300418814754e-05,3.0,241,45.2,84.5,-0.3666637685409253,12000,-0.18671971582023572,12000,0.7008184776804968,442000,0.6270461975427244,336000,480000,-0.09852974015246826,36000,-0.5023412763586041,36000,0.7235114611609397,12000,2.5657600000000005,120000,54.2,2025-11-21_09-33,,
R_AK_3DBall_2639,3DBall,2639,12.0,ppo,500000,174,32642,0.0008689057802925,3.0,213,33.3,84.3,-0.3740087330268366,12000,-0.4515382027629129,12000,0.7173596335131767,442000,0.6270461975427244,276000,480000,-0.11134775746988916,36000,-0.808571906854528,36000,0.5164178572708668,12000,2.5657600000000005,108000,42.5,2025-11-21_09-33,,
R_AK_3DBall_2640,3DBall,2640,12.0,ppo,500000,93,17599,7.767658355494472e-05,3.0,221,33.1,84.4,-0.3860738157560453,12000,-0.3594274246958946,12000,0.7173596335131767,442000,0.6270461975427244,312000,480000,0.07237715741314411,24000,-0.34071955470797777,24000,0.6385499826419451,12000,2.5657600000000005,132000,55.2,2025-11-21_09-33,,
R_AK_3DBall_2641,3DBall,2641,12.0,ppo,500000,130,24439,0.0004891893320735,3.0,230,46.6,84.4,-0.3201303101521262,12000,-0.7125187406194647,12000,0.7173596335131767,442000,0.6270461975427244,252000,480000,-0.030879093199413354,36000,-0.4672948819796261,36000,0.33587471541799147,12000,2.5657600000000005,84000,34.5,2025-11-21_09-33,,
R_AK_3DBall_2642,3DBall,2642,12.0,ppo,500000,147,27587,0.000769971691539,3.0,252,49.4,84.7,-0.34580314840225534,12000,-0.4584465111179402,12000,0.7173596335131767,442000,0.6270461975427244,180000,480000,-0.06719680893210594,36000,-0.2638216408278902,36000,0.1287811115279186,12000,2.5657600000000005,72000,31.5,2025-11-21_09-33,,
R_AK_3DBall_2643,3DBall,2643,12.0,ppo,500000,182,34190,0.0002607390945252,3.0,232,44.8,84.6,-0.38236679606252894,12000,-0.5881691902289902,12000,0.6909225902772196,442000,0.6270461975427244,300000,480000,-0.10707508503074888,36000,-0.8116342131594871,36000,0.7819224776427602,12000,2.5657600000000005,120000,52.2,2025-11-21_09-33,,
R_AK_3DBall_2644,3DBall,2644,12.0,ppo,500000,38,7187,0.0001745344678723,3.0,233,34.7,84.5,-0.20809082053317704,12000,-0.027828623654629767,12000,0.7173596335131767,442000,0.6270461975427244,120000,480000,0.39923659900737773,12000,0.35578500154219567,12000,-0.31195655828941293,12000,2.5657600000000005,60000,23.3,2025-11-21_09-33,,
R_AK_3DBall_2645,3DBall,2645,12.0,ppo,500000,156,29392,0.0002068215993281,3.0,228,48.9,85.2,-0.37918935061094344,12000,-0.6879558664682609,12000,0.6806840096589732,442000,0.6270461975427244,288000,480000,-0.094969179786518,36000,-0.797003194146904,36000,0.7447518307907001,12000,2.5657600000000005,108000,45.5,2025-11-21_09-33,,
R_AK_3DBall_2646,3DBall,2646,12.0,ppo,500000,45,8483,0.0001137507218731,3.0,264,49.2,84.9,0.18602754029862584,12000,0.9930658332548221,12000,0.7173596335131767,442000,0.6270461975427244,108000,480000,0.32588905546880254,12000,1.4105793954725996,12000,0.043819633008912236,12000,2.5657600000000005,48000,19.8,2025-11-21_09-33,,
R_AK_3DBall_2647,3DBall,2647,12.0,ppo,500000,150,28197,0.0001721863304943,3.0,217,33.3,84.7,-0.3906097342630188,12000,-0.47686866673134354,12000,0.7173596335131767,442000,0.6270461975427244,432000,480000,-0.06933314515167616,36000,-0.07361839366431089,36000,0.5748288737526873,12000,2.5657600000000005,168000,70.5,2025-11-21_09-33,,
R_AK_3DBall_2648,3DBall,2648,12.0,ppo,500000,136,25679,0.0002943623668212,3.0,215,32.9,84.5,-0.3794426252483887,12000,-0.45000302312846274,12000,0.6798049270640524,442000,0.6270461975427244,300000,480000,-0.0579393519806353,36000,-0.416936956075852,36000,0.6757206294940051,12000,2.5657600000000005,120000,48.3,2025-11-21_09-33,,
R_AK_3DBall_2649,3DBall,2649,12.0,ppo,500000,176,33105,0.000494343851532,3.0,214,36.7,84.5,-0.3885605121964166,12000,-0.775461105631927,12000,0.7173596335131767,442000,0.6270461975427244,324000,480000,-0.10209030051841853,36000,-0.7245286115962022,36000,0.6704105370865681,12000,2.5657600000000005,120000,48.1,2025-11-21_09-33,,
R_AK_3DBall_2650,3DBall,2650,12.0,ppo,500000,188,35314,0.0008092872466863,3.0,232,48.7,84.5,-0.36106870155009,12000,-0.5029667205169992,12000,0.6803388331598378,442000,0.6270461975427244,228000,480000,-0.10137818844522846,36000,-0.7721644874511235,36000,0.17657194319485306,12000,2.5657600000000005,84000,34.8,2025-11-21_09-33,,
R_AK_3DBall_2651,3DBall,2651,12.0,ppo,500000,175,32827,0.0006055485990784,3.0,215,33.5,84.7,-0.38816908775672854,12000,-0.6656957617687305,12000,0.6768001532226555,442000,0.6270461975427244,276000,480000,-0.09710551600608812,36000,-0.8017667817323962,36000,0.7182013687535025,12000,2.5657600000000005,108000,43.0,2025-11-21_09-33,,
R_AK_3DBall_2652,3DBall,2652,12.0,ppo,500000,120,22631,0.0007573665587131,3.0,214,33.0,84.4,-0.342971077456277,12000,-0.6587874534137049,12000,0.7173596335131767,442000,0.6270461975427244,228000,480000,-0.020909524174752645,24000,-0.6357217287523842,24000,0.0013388937494149423,12000,2.5657600000000005,84000,32.1,2025-11-21_09-33,,
R_AK_3DBall_2653,3DBall,2653,12.0,ppo,500000,151,28374,0.0004954494089895,3.0,214,33.1,84.6,-0.35342441249265244,12000,-0.24352136229489751,12000,0.7173596335131767,442000,0.6270461975427244,252000,480000,-0.06933314515167616,36000,-0.682336835838986,36000,0.44738665597418364,12000,2.5657600000000005,96000,37.4,2025-11-21_09-33,,
R_AK_3DBall_2654,3DBall,2654,12.0,ppo,500000,191,35877,0.0002621868816596,3.0,224,42.7,84.7,-0.3684827409371228,12000,-0.0669757043331116,12000,0.7173596335131767,442000,0.6270461975427244,312000,480000,-0.1141962057626494,36000,-0.7973434504030107,36000,0.5960692433824359,12000,2.5657600000000005,120000,50.4,2025-11-21_09-33,,
R_AK_3DBall_2655,3DBall,2655,12.0,ppo,500000,143,26929,0.0004737557057688,3.0,213,33.1,84.8,-0.36468362137544447,12000,-0.29648505968343225,12000,0.7173596335131767,442000,0.6270461975427244,264000,480000,-0.07930271417633687,36000,-0.38869568681900585,36000,0.43145637875187215,12000,2.5657600000000005,120000,47.9,2025-11-21_09-33,,
R_AK_3DBall_2656,3DBall,2656,12.0,ppo,500000,72,13560,0.0007844904694817,3.0,220,34.5,84.9,-0.2676103603328038,12000,-0.5167833372270522,12000,0.7173596335131767,442000,0.6270461975427244,120000,480000,0.13789146814662886,24000,0.2850117002720265,24000,-0.5031198849571743,12000,2.5657600000000005,60000,22.0,2025-11-21_09-33,,
R_AK_3DBall_2657,3DBall,2657,12.0,ppo,500000,76,14436,0.0003126257108671,3.0,232,46.8,84.0,-0.19832823450801584,12000,0.2907211504938089,12000,0.6805697785873169,442000,0.6270461975427244,132000,480000,0.11866444217049751,24000,-0.04775891820021067,24000,0.23498295967667363,12000,2.5657600000000005,60000,23.2,2025-11-21_09-33,,
R_AK_3DBall_2658,3DBall,2658,12.0,ppo,500000,116,21838,0.0008177717689444,3.0,213,35.4,83.7,-0.3515363651953335,12000,-0.6188727829179963,12000,0.7173596335131767,442000,0.6270461975427244,228000,480000,-0.010227843076901862,24000,-0.6663447918019766,24000,0.5748288737526873,12000,2.5657600000000005,84000,31.9,2025-11-21_09-33,,
R_AK_3DBall_2659,3DBall,2659,12.0,ppo,500000,38,7219,0.0008585445594085,3.0,269,51.0,83.8,4.615271374973593,12000,4.477156013639786,12000,0.5800141528355218,442000,0.6270461975427244,120000,480000,0.37929746095805633,12000,2.2564564481535623,12000,-3.3971202470107458,12000,2.5657600000000005,36000,13.5,2025-11-21_09-33,,
R_AK_3DBall_2660,3DBall,2660,12.0,ppo,500000,44,8323,0.0008973552791514,3.0,228,32.0,83.9,0.3913641963655779,12000,0.5018083502307246,12000,0.7173596335131767,442000,0.6270461975427244,120000,480000,0.305949917419481,12000,1.5807075235258907,12000,-1.1934318979240879,12000,2.5657600000000005,48000,17.1,2025-11-21_09-33,,
R_AK_3DBall_2661,3DBall,2661,12.0,ppo,500000,187,35119,0.0007589082249021,3.0,250,51.1,84.3,-0.36977213909138934,12000,-0.5682118549811367,12000,0.6805300460406539,442000,0.6270461975427244,324000,480000,-0.11846887820178968,36000,-0.8687972641853928,36000,0.35180499264030296,12000,2.5657600000000005,108000,50.0,2025-11-21_09-33,,
R_AK_3DBall_2662,3DBall,2662,12.0,ppo,500000,80,15080,0.0003846902379312,3.0,244,47.9,84.1,-0.1326149785745015,12000,0.5340471225541807,12000,0.6870263174200697,442000,0.6270461975427244,120000,480000,0.09943741619436607,24000,0.4034208773971172,24000,-0.6836630268100614,12000,2.5657600000000005,60000,24.4,2025-11-21_09-33,,
R_AK_3DBall_2663,3DBall,2663,12.0,ppo,500000,89,16699,0.0004112517416155,3.0,216,32.7,84.1,-0.30256226030024413,12000,-0.5298323641198782,12000,0.7173596335131767,442000,0.6270461975427244,168000,480000,0.057422803876153,24000,-0.33969878593965797,24000,0.45269674838162083,12000,2.5657600000000005,72000,27.0,2025-11-21_09-33,,
R_AK_3DBall_2664,3DBall,2664,12.0,ppo,500000,76,14340,0.0008612010783877,3.0,219,33.7,84.3,-0.2575714747031569,12000,-0.23047233540206968,12000,0.7173596335131767,442000,0.6270461975427244,144000,480000,0.12436133875601789,24000,0.6916179263193921,24000,-0.8164153369960022,12000,2.5657600000000005,60000,21.9,2025-11-21_09-33,,
R_AK_3DBall_2665,3DBall,2665,12.0,ppo,500000,60,11429,5.606532693938161e-05,3.0,254,51.7,83.8,-0.14594643449093628,12000,0.4158382907015085,12000,0.7173596335131767,442000,0.6270461975427244,144000,480000,0.21479957205115446,12000,0.45071649699593175,12000,0.5801389661601245,12000,2.5657600000000005,48000,19.1,2025-11-21_09-33,,
R_AK_3DBall_2666,3DBall,2666,12.0,ppo,500000,83,15732,0.0003374743986859,3.0,219,33.1,83.6,-0.3102756242588031,12000,-0.41929943043945667,12000,0.7173596335131767,442000,0.6270461975427244,156000,480000,0.08733151095013524,24000,-0.2958057289019088,24000,0.47924721041880664,12000,2.5657600000000005,72000,27.3,2025-11-21_09-33,,
R_AK_3DBall_2667,3DBall,2667,12.0,ppo,500000,71,13478,0.0003477536633078,3.0,265,49.2,83.7,-0.045465478326305264,12000,-0.2442889521121226,12000,0.7173596335131767,442000,0.6270461975427244,144000,480000,0.1471489250980995,24000,1.6865272191750378,24000,-0.1685840632885978,12000,2.5657600000000005,48000,19.9,2025-11-21_09-33,,
R_AK_3DBall_2668,3DBall,2668,12.0,ppo,500000,126,23760,0.0005150143326208,3.0,215,37.4,84.1,-0.37771575272035307,12000,-0.9481688145075859,12000,0.7173596335131767,442000,0.6270461975427244,288000,480000,-0.009515731003711789,24000,-0.5220761392127858,24000,0.33056462301055434,12000,2.5657600000000005,108000,42.9,2025-11-21_09-33,,
R_AK_3DBall_2669,3DBall,2669,12.0,ppo,500000,156,29321,0.0004150332877971,3.0,247,48.2,84.5,-0.34978646770025745,12000,-0.03243416255798017,12000,0.7173596335131767,442000,0.6270461975427244,288000,480000,-0.08499961076185725,36000,-0.821501644586578,36000,0.2987040685659196,12000,2.5657600000000005,72000,30.9,2025-11-21_09-33,,
R_AK_3DBall_2670,3DBall,2670,12.0,ppo,500000,173,32441,0.0007653795800904,3.0,214,32.3,84.3,-0.38404761865648357,12000,-0.5820284716911897,12000,0.7173596335131767,442000,0.6270461975427244,276000,480000,-0.09425706771332794,36000,-0.8123147256717003,36000,0.5695187813452501,12000,2.5657600000000005,108000,42.7,2025-11-21_09-33,,
R_AK_3DBall_2671,3DBall,2671,12.0,ppo,500000,64,12015,0.0008900806145801,3.0,221,34.4,84.0,-0.08449279745990967,12000,-0.007103698589551248,12000,0.6096446995095253,442000,0.6270461975427244,120000,480000,0.18346664083079217,24000,0.8859042485562502,24000,-1.1456410662571417,12000,2.5657600000000005,48000,16.6,2025-11-21_09-33,,
R_AK_3DBall_2672,3DBall,2672,12.0,ppo,500000,148,27876,0.0007992429180702,3.0,249,49.8,84.3,-0.32321565573554983,12000,-0.4599816907523903,12000,0.6801501035631877,442000,0.6270461975427244,216000,480000,-0.05010611917554471,36000,-0.20393653975313178,36000,-0.13141341643653767,12000,2.5657600000000005,72000,31.1,2025-11-21_09-33,,
R_AK_3DBall_2673,3DBall,2673,12.0,ppo,500000,135,25491,0.0004179895200912,3.0,269,49.5,83.8,-0.3207980341963,12000,-0.5382758521093557,12000,0.7082534304748287,442000,0.6270461975427244,228000,480000,-0.04369711051683425,36000,-0.32915084200035394,36000,0.03319944819403791,12000,2.5657600000000005,84000,40.3,2025-11-21_09-33,,
R_AK_3DBall_2674,3DBall,2674,12.0,ppo,500000,83,15585,0.0004764837140586,3.0,216,34.7,83.7,-0.24449329342416729,12000,0.5900811792116175,12000,0.7173596335131767,442000,0.6270461975427244,168000,480000,0.09801319204798602,24000,0.2628950436250988,24000,-0.4393987760679166,12000,2.5657600000000005,60000,21.6,2025-11-21_09-33,,
R_AK_3DBall_2675,3DBall,2675,12.0,ppo,500000,165,31046,0.0002017875235557,3.0,215,33.9,84.1,-0.3916228328127997,12000,-0.40778558318108066,12000,0.7173596335131767,442000,0.6270461975427244,444000,480000,-0.08215116246909705,36000,-0.2992082914629746,36000,0.6226197054196217,12000,2.5657600000000005,168000,69.8,2025-11-21_09-33,,
R_AK_3DBall_2676,3DBall,2676,12.0,ppo,500000,67,12592,0.0001079603279174,3.0,240,51.1,84.2,-0.30649952966416527,12000,-0.3924337868365776,12000,0.7173596335131767,442000,0.6270461975427244,144000,480000,0.14928526131766973,24000,-0.2178870462535016,24000,0.46331693319649514,12000,2.5657600000000005,72000,30.0,2025-11-21_09-33,,
R_AK_3DBall_2677,3DBall,2677,12.0,ppo,500000,36,6915,0.0004687778385275,3.0,331,47.1,84.9,3.5631455060591097,12000,4.003553096411868,12000,-1.7623535702989384,442000,0.6270461975427244,108000,480000,0.43128164230093013,12000,3.04210814350366,12000,-2.2342100097818776,12000,2.5657600000000005,36000,16.5,2025-11-21_09-33,,
R_AK_3DBall_2678,3DBall,2678,12.0,ppo,500000,88,16627,0.0004524357185463,3.0,242,47.2,84.4,-0.2312078874418135,12000,0.010550867206628706,12000,0.6858641404301744,442000,0.6270461975427244,144000,480000,0.08733151095013524,24000,0.21593968028239038,24000,-0.3331969279191616,12000,2.5657600000000005,60000,24.2,2025-11-21_09-33,,
R_AK_3DBall_2679,3DBall,2679,12.0,ppo,500000,77,14537,0.0006116217539606,3.0,253,49.1,84.6,-0.1505514278990312,12000,-0.18288176673411038,12000,0.680224602088181,442000,0.6270461975427244,156000,480000,0.1215128904632577,24000,0.34829936390785093,24000,-1.1031603269976442,12000,2.5657600000000005,60000,25.3,2025-11-21_09-33,,
R_AK_3DBall_2680,3DBall,2680,12.0,ppo,500000,57,10694,0.0002311598864982,3.0,226,34.8,84.4,-0.22839884146287562,12000,-0.38859583775045053,12000,0.7173596335131767,442000,0.6270461975427244,132000,480000,0.20981478753882404,12000,-0.15766168892263663,12000,-0.13141341643653767,12000,2.5657600000000005,60000,22.6,2025-11-21_09-33,,
R_AK_3DBall_2681,3DBall,2681,12.0,ppo,500000,133,25042,0.0004875566451141,3.0,225,46.4,84.6,-0.32952449670463985,12000,-0.1613892518518068,12000,0.6846945135877794,442000,0.6270461975427244,192000,480000,-0.044409222590024326,36000,-0.38495286800183326,36000,0.44738665597418364,12000,2.5657600000000005,84000,33.7,2025-11-21_09-33,,
R_AK_3DBall_2682,3DBall,2682,12.0,ppo,500000,58,10946,0.0002390007732128,3.0,287,51.6,85.0,0.35666557103558283,12000,1.3054748888654586,12000,0.6814091286355748,442000,0.6270461975427244,108000,480000,0.20269366680692352,12000,1.6963946506021286,12000,-1.3155640232951544,12000,2.5657600000000005,36000,14.4,2025-11-21_09-33,,
R_AK_3DBall_2683,3DBall,2683,12.0,ppo,500000,153,28746,0.0001518528004523,3.0,218,33.6,85.1,-0.39194518235136633,12000,-0.36633573305092193,12000,0.5396657516991482,442000,0.6270461975427244,432000,480000,-0.08713594698142746,36000,0.26697811869837773,36000,0.7075811839386281,12000,2.5657600000000005,180000,76.2,2025-11-21_09-33,,
R_AK_3DBall_2684,3DBall,2684,12.0,ppo,500000,89,16848,0.0007415341244155,3.0,235,46.8,84.6,-0.24783191364503615,12000,-0.5045019001514494,12000,0.7173596335131767,442000,0.6270461975427244,144000,480000,0.0880436230233253,24000,0.2030099425503402,24000,-0.15796387847372348,12000,2.5657600000000005,60000,23.5,2025-11-21_09-33,,
R_AK_3DBall_2685,3DBall,2685,12.0,ppo,500000,36,6836,0.0007308342755637,3.0,283,50.5,84.6,4.582898271314686,12000,4.049608485445377,12000,0.5990584591079765,442000,0.6270461975427244,132000,480000,0.38713069376314685,12000,2.325188211887092,12000,-2.7333586960810297,12000,2.5657600000000005,36000,14.2,2025-11-21_09-33,,
R_AK_3DBall_2686,3DBall,2686,12.0,ppo,500000,117,22080,0.00083673259022,3.0,233,44.0,84.9,-0.3383430590811416,12000,-0.5774229327878375,12000,0.6859560219443327,442000,0.6270461975427244,192000,480000,-0.0031067223450013393,24000,-0.6544358228382463,24000,-0.14203360125141198,12000,2.5657600000000005,84000,34.9,2025-11-21_09-33,,
R_AK_3DBall_2687,3DBall,2687,12.0,ppo,500000,55,10471,0.0005412594327483,3.0,226,34.9,84.5,-0.21269581394127196,12000,-0.5405786215610309,12000,0.7173596335131767,442000,0.6270461975427244,108000,480000,0.23758715839323608,12000,-0.22060909630235434,12000,-0.46063914569767705,12000,2.5657600000000005,60000,22.6,2025-11-21_09-33,,
R_AK_3DBall_2688,3DBall,2688,12.0,ppo,500000,127,23819,0.0004741638613895,3.0,213,35.3,84.6,-0.37727827834658406,12000,-0.7347788453189951,12000,0.7173596335131767,442000,0.6270461975427244,252000,480000,-0.03515176563855369,24000,-0.6853991421439452,24000,0.6651004446791309,12000,2.5657600000000005,96000,37.2,2025-11-21_09-33,,
R_AK_3DBall_2689,3DBall,2689,12.0,ppo,500000,164,30868,0.0003500068093711,3.0,227,44.8,84.8,-0.37912027570982204,12000,-0.5874016004117651,12000,0.7173596335131767,442000,0.6270461975427244,264000,480000,-0.09283284356694783,36000,-0.863012907831581,36000,0.6332398902345079,12000,2.5657600000000005,108000,45.4,2025-11-21_09-33,,
R_AK_3DBall_2690,3DBall,2690,12.0,ppo,500000,70,13189,0.000816454231429,3.0,238,48.5,84.9,0.0434799693510479,12000,0.6384393376968018,12000,0.7173596335131767,442000,0.6270461975427244,144000,480000,0.14572470095171944,24000,2.062510382172811,24000,-0.5296703469943601,12000,2.5657600000000005,48000,17.8,2025-11-21_09-33,,
R_AK_3DBall_2691,3DBall,2691,12.0,ppo,500000,110,20732,0.0004049400278563,3.0,217,37.3,84.8,-0.3576149564940188,12000,-0.5106426186892499,12000,0.7173596335131767,442000,0.6270461975427244,204000,480000,0.008287070826039515,24000,-0.613945328361563,24000,0.1287811115279186,12000,2.5657600000000005,84000,32.5,2025-11-21_09-33,,
R_AK_3DBall_2692,3DBall,2692,12.0,ppo,500000,113,21322,0.0008267082613299,3.0,214,32.9,84.5,-0.3384351589493035,12000,-0.7140539202539149,12000,0.7173596335131767,442000,0.6270461975427244,168000,480000,0.013271855338369823,24000,-0.6200699409714815,24000,0.24029305208411078,12000,2.5657600000000005,84000,32.1,2025-11-21_09-33,,
R_AK_3DBall_2693,3DBall,2693,12.0,ppo,500000,65,12280,0.0008221395432584,3.0,220,32.3,84.2,-0.1050771179940939,12000,-0.09691170720489263,12000,0.7173596335131767,442000,0.6270461975427244,156000,480000,0.15854271826914035,24000,0.9423867870699429,24000,-0.7580043205141817,12000,2.5657600000000005,48000,16.5,2025-11-21_09-33,,
R_AK_3DBall_2694,3DBall,2694,12.0,ppo,500000,125,23514,0.0008416718330584,3.0,213,33.3,84.3,-0.35413818647090717,12000,-0.2604083382738507,12000,0.6310953081392638,442000,0.6270461975427244,180000,480000,-0.01877318795518243,24000,-0.6268750660936131,24000,0.15002148115766725,12000,2.5657600000000005,84000,31.9,2025-11-21_09-33,,
R_AK_3DBall_2695,3DBall,2695,12.0,ppo,500000,38,7225,0.000228843010714,3.0,258,52.0,84.4,1.0133146060628764,12000,1.0705924047945625,12000,0.7173596335131767,442000,0.6270461975427244,108000,480000,0.402797159373328,12000,2.3449230747412737,12000,-0.47656942291998855,12000,2.5657600000000005,36000,12.9,2025-11-21_09-33,,
R_AK_3DBall_2696,3DBall,2696,12.0,ppo,500000,80,15106,5.042067908716269e-05,3.0,238,45.9,83.9,-0.3510298159204431,12000,0.27613694396653093,12000,0.7173596335131767,442000,0.6270461975427244,216000,480000,0.09160418338927556,24000,-0.16480707030087483,24000,0.5960692433824359,12000,2.5657600000000005,96000,41.6,2025-11-21_09-33,,
R_AK_3DBall_2697,3DBall,2697,12.0,ppo,500000,124,23378,0.0008337612985944,3.0,239,46.3,84.1,-0.3069370040379343,12000,-0.8399386502788395,12000,0.67942250130242,442000,0.6270461975427244,276000,480000,-0.020197412101562572,24000,-0.3311923795369934,24000,-0.45001896088280274,12000,2.5657600000000005,60000,23.9,2025-11-21_09-33,,
R_AK_3DBall_2698,3DBall,2698,12.0,ppo,500000,137,25829,0.0001578625769392,3.0,228,42.8,84.2,-0.3745383072687676,12000,-0.5966126782184676,12000,0.7173596335131767,442000,0.6270461975427244,288000,480000,-0.03515176563855369,36000,-0.5418110020669676,36000,0.6544802598642565,12000,2.5657600000000005,108000,45.6,2025-11-21_09-33,,
R_AK_3DBall_2699,3DBall,2699,12.0,ppo,500000,72,13503,0.0008347687419273,3.0,219,32.4,83.8,-0.2539335299107619,12000,0.028973022820032023,12000,0.7173596335131767,442000,0.6270461975427244,144000,480000,0.1599669424155205,24000,0.18089328590341253,24000,0.39428573189980026,12000,2.5657600000000005,60000,21.9,2025-11-21_09-33,,
R_AK_3DBall_2700,3DBall,2700,12.0,ppo,500000,67,12734,0.0005732848874434,3.0,238,48.3,84.4,3.185654567245028e-05,12000,0.7420639630221979,12000,0.7173596335131767,442000,0.6270461975427244,144000,480000,0.1649517269278508,24000,1.5776452172209314,24000,-0.949167647181943,12000,2.5657600000000005,48000,17.8,2025-11-21_09-33,,
R_AK_3DBall_2701,3DBall,2701,12.0,ppo,500000,152,28665,0.0002922067786987,3.0,213,32.9,84.4,-0.37069313777300833,12000,0.022064714465004714,12000,0.7173596335131767,442000,0.6270461975427244,312000,480000,-0.06933314515167616,36000,-0.4046877308560151,36000,0.5057976724559924,12000,2.5657600000000005,132000,53.2,2025-11-21_09-33,,
R_AP_3DBall_1000,3DBall,1000,12.0,ppo,500000,149,27985,0.0003884591157969,3.0,480,70.5,87.6,-0.34852009451303134,12000,-0.5758877531533874,12000,0.6732714064221393,442000,0.6270461975427244,216000,480000,-0.05509090368787511,36000,-0.792920119073625,36000,0.2774636989361709,12000,2.5657600000000005,96000,84.0,2025-11-21_09-33,,
R_AP_3DBall_1001,3DBall,1001,12.0,ppo,500000,64,12019,0.0002615698477179,3.0,517,64.0,88.5,-0.3285804730559804,12000,0.010550867206628706,12000,0.7173596335131767,442000,0.6270461975427244,156000,480000,0.167800175220611,24000,-0.29308367885305625,24000,0.3730453622700516,12000,2.5657600000000005,72000,64.6,2025-11-21_09-33,,
