run_id,environment,seed,algorithm,learning_rate,steps,batch_size,buffer_size,epochs,num_agents,total_time,average_cpu,average_ram,early_reward_mean,early_reward_mean_step,final_reward_mean,final_reward_mean_step,best_reward,best_reward_step,p_loss_mean,p_loss_mean_step,v_loss_mean,v_loss_mean_step,entropy_mean,entropy_mean_step,step_interval,threshold_value,steps_to_threshold,time_to_threshold,threshold_version,run_reached_threshold
R_AK_3DBall_2276,3DBall,2276,ppo,0.0006706933840517,500000,172,32368,3.0,12.0,256,44.7,81.5,-0.8184461353965359,12000,0.6804927967781571,442000,0.6270461975427244,276000,-0.08499961076185725,36000,-0.8283067697087096,36000,0.1712618507874159,12000,480000,2.5657600000000005,108000.0,51.2,2025-11-21_09-33,1
R_AK_3DBall_2277,3DBall,2277,ppo,0.0003924887850942,500000,150,28144,3.0,12.0,213,28.4,82.1,-0.7969536205142324,12000,0.7173596335131767,442000,0.6270461975427244,312000,-0.07787849002995673,36000,-0.5462343333963531,36000,0.6119995206047475,12000,480000,2.5657600000000005,120000.0,47.9,2025-11-21_09-33,1
R_AK_3DBall_2278,3DBall,2278,ppo,0.00025157396092,500000,82,15480,3.0,12.0,235,40.5,81.9,0.5440257901781084,12000,0.7173596335131767,442000,0.6270461975427244,168000,0.09231629546246553,24000,-0.13554503227570877,24000,0.09161046467584669,12000,480000,2.5657600000000005,60000.0,23.5,2025-11-21_09-33,1
R_AK_3DBall_2279,3DBall,2279,ppo,0.000521973701391,500000,46,8693,3.0,12.0,225,26.4,81.8,1.35767099643677,12000,0.7173596335131767,442000,0.6270461975427244,96000,0.2981166846143905,12000,2.419098938572509,12000,-0.5509107166241206,12000,480000,2.5657600000000005,36000.0,11.2,2025-11-21_09-33,1
R_AK_3DBall_2280,3DBall,2280,ppo,0.0007194759948891,500000,119,22355,3.0,12.0,235,40.6,82.2,-0.526762004850978,12000,0.7173596335131767,442000,0.6270461975427244,192000,-0.010227843076901862,24000,-0.4438172003082721,24000,0.09161046467584669,12000,480000,2.5657600000000005,72000.0,29.3,2025-11-21_09-33,1
R_AK_3DBall_2281,3DBall,2281,ppo,0.0006576397280827,500000,135,25469,3.0,12.0,267,46.6,82.3,-0.32335070328631305,12000,0.7173596335131767,442000,0.6270461975427244,216000,-0.05224245539511492,36000,-0.19508987709436068,36000,0.16595175837997875,12000,480000,2.5657600000000005,72000.0,33.4,2025-11-21_09-33,1
R_AK_3DBall_2282,3DBall,2282,ppo,0.0003860639852624,500000,150,28297,3.0,12.0,231,38.8,82.2,-0.3172099847485125,12000,0.7173596335131767,442000,0.6270461975427244,252000,-0.06149991234658556,36000,-0.7585542372068603,36000,0.7500619231981372,12000,480000,2.5657600000000005,96000.0,40.4,2025-11-21_09-33,1
R_AK_3DBall_2283,3DBall,2283,ppo,0.0008687033743798,500000,72,13571,3.0,12.0,253,43.8,81.8,0.18863170480286304,12000,0.6742696866570496,442000,0.6270461975427244,156000,0.14073991643938905,24000,1.1979192354059858,24000,-0.5880813634761807,12000,480000,2.5657600000000005,60000.0,25.3,2025-11-21_09-33,1
R_AK_3DBall_2284,3DBall,2284,ppo,0.0007490499340054,500000,106,20021,3.0,12.0,213,26.8,81.9,-0.2013039223475137,12000,0.7173596335131767,442000,0.6270461975427244,180000,0.008287070826039515,24000,-0.5557615085673375,24000,0.017269170971726425,12000,480000,2.5657600000000005,72000.0,26.6,2025-11-21_09-33,1
R_AK_3DBall_2285,3DBall,2285,ppo,0.0006134485000555,500000,137,25800,3.0,12.0,221,38.1,81.8,-0.4392567656873118,12000,0.7173596335131767,442000,0.6270461975427244,228000,-0.037288101858123805,36000,-0.3594336487938396,36000,0.11816092671304428,12000,480000,2.5657600000000005,84000.0,33.1,2025-11-21_09-33,1
